order_id,contract_number,product_code,salesman_num,product_num,estimated_delivery_data,lodgement_data
773,80,223,315,80,2005/9/16,
774,80,277,134,630,2005/8/23,
775,80,59,112,700,2005/9/4,
776,80,279,313,590,2005/9/12,
777,80,30,184,960,2005/9/8,
778,80,195,353,700,2005/9/4,
779,80,86,80,950,2005/9/8,
780,80,166,125,850,2005/9/14,
781,80,189,168,300,2005/9/21,
782,81,189,57,10,2012/7/2,
783,81,40,388,310,2012/5/29,
784,81,82,278,130,2012/5/15,
785,81,158,379,160,2012/5/19,
786,81,254,304,670,2012/6/13,
787,82,197,281,850,2001/2/28,
788,82,45,7,570,2001/2/27,
789,83,34,171,910,2003/9/1,
790,83,88,389,30,2003/9/7,
791,83,280,390,750,2003/7/22,
792,83,280,391,1000,2003/8/23,
793,83,97,231,850,2003/7/31,
794,83,239,167,290,2003/8/5,
795,83,206,392,860,2003/9/5,
796,83,99,393,240,2003/8/6,
797,84,248,373,80,2011/4/28,
798,84,168,291,1000,2011/3/31,
799,84,7,303,820,2011/4/3,
800,84,207,63,370,2011/3/23,
801,85,253,394,930,2011/9/27,
802,85,198,395,920,2011/10/14,
803,85,33,63,720,2011/10/7,
804,85,256,396,1000,2011/9/27,
805,85,27,397,590,2011/9/10,
806,85,42,398,270,2011/9/22,
807,85,119,399,320,2011/9/23,
808,85,74,400,370,2011/9/30,
809,85,281,401,320,2011/8/29,
810,85,75,402,110,2011/9/8,
811,85,173,376,660,2011/9/15,
812,85,121,369,100,2011/9/30,
813,85,11,398,890,2011/8/25,
814,85,10,403,380,2011/10/9,
815,85,282,404,650,2011/8/21,
816,85,65,402,730,2011/9/6,
817,85,175,280,720,2011/9/1,
818,85,111,293,850,2011/9/30,
819,85,4,288,370,2011/9/27,
820,85,46,375,170,2011/9/9,
821,85,219,251,180,2011/9/30,
822,85,132,405,750,2011/9/8,
823,85,132,397,910,2011/9/21,
824,86,189,124,910,2009/3/15,
825,86,193,152,570,2009/3/9,
826,86,104,112,890,2009/4/3,
827,86,255,319,360,2009/4/1,
828,86,151,155,120,2009/3/8,
829,86,53,351,210,2009/3/8,
830,86,176,185,980,2009/4/17,
831,86,135,406,20,2009/3/17,
832,87,25,306,330,2006/8/24,
833,88,4,401,740,2015/11/26,
834,88,144,381,720,2015/10/14,
835,88,115,407,630,2015/11/25,
836,88,38,293,760,2015/11/3,
837,89,155,408,10,2003/12/25,
838,89,194,172,770,2003/11/29,
839,89,283,207,980,2003/12/12,
840,89,205,211,610,2003/11/15,
841,89,161,409,120,2004/1/4,
842,89,59,410,160,2003/11/11,
843,89,94,411,780,2003/12/1,
844,89,284,172,420,2003/11/16,
845,89,208,412,300,2003/11/26,
846,89,96,413,620,2003/12/24,
847,89,16,414,20,2003/12/25,
848,89,49,415,260,2004/1/5,
849,89,152,416,210,2003/11/13,
850,89,99,417,720,2003/12/5,
851,90,285,121,100,2003/8/23,
852,91,126,255,190,2002/8/29,
853,91,88,372,220,2002/9/9,
854,91,55,403,140,2002/9/4,
855,91,151,303,490,2002/9/3,
856,91,286,418,470,2002/8/22,
857,91,50,57,840,2002/10/3,
858,92,287,350,350,2019/6/1,
859,92,66,311,190,2019/5/26,
860,92,75,120,830,2019/6/20,
861,92,240,246,920,2019/7/13,
862,92,89,419,60,2019/6/19,
863,92,5,264,300,2019/5/28,
864,92,252,28,740,2019/7/5,
865,92,181,129,650,2019/6/30,
866,92,217,336,380,2019/7/9,
867,92,157,132,940,2019/6/30,
868,92,99,115,540,2019/5/31,
869,92,254,420,640,2019/6/30,
870,92,71,351,670,2019/7/4,
871,93,193,19,870,2017/6/29,
872,93,216,47,60,2017/6/7,
873,93,249,47,910,2017/5/25,
874,94,88,143,960,2014/10/20,
875,94,174,180,760,2014/10/13,
876,94,245,19,220,2014/10/8,
877,94,120,243,10,2014/10/21,
878,94,162,421,70,2014/11/7,
879,94,173,180,260,2014/11/28,
880,94,78,329,280,2014/11/18,
881,94,235,258,550,2014/11/6,
882,94,216,11,230,2014/11/12,
883,94,265,422,890,2014/11/7,
884,94,13,180,350,2014/10/19,
885,94,288,182,70,2014/10/16,
886,94,289,271,1000,2014/11/27,
887,94,206,164,990,2014/11/20,
888,94,19,423,400,2014/10/22,
889,94,286,424,810,2014/10/29,
890,94,229,423,330,2014/11/14,
891,94,35,70,930,2014/10/22,
892,94,241,188,550,2014/10/12,
893,94,134,346,10,2014/10/14,
894,94,99,64,930,2014/11/3,
895,95,156,400,1000,2021/7/3,
896,95,165,373,410,2021/6/26,
897,95,167,251,470,2021/7/12,
898,95,12,371,580,2021/7/9,
899,95,147,425,90,2021/8/5,
900,95,119,426,400,2021/6/25,
901,95,218,326,390,2021/7/14,
902,95,158,427,430,2021/7/23,
903,95,76,63,780,2021/7/5,
904,95,144,369,130,2021/8/9,
905,95,209,428,690,2021/8/17,
906,95,8,428,730,2021/8/11,
907,96,1,429,600,2012/5/28,
908,96,166,320,450,2012/5/27,
909,96,1,151,230,2012/5/15,
910,96,17,50,80,2012/5/4,
911,97,99,345,740,2015/11/1,
912,97,24,360,810,2015/11/14,
913,97,72,41,540,2015/10/17,
914,97,255,430,430,2015/11/1,
915,97,118,7,860,2015/10/25,
916,97,249,39,570,2015/10/16,
917,97,173,42,650,2015/10/31,
918,97,121,12,880,2015/11/5,
919,97,61,68,850,2015/11/13,
920,97,90,65,670,2015/9/21,
921,97,237,10,510,2015/10/10,
922,97,45,40,540,2015/11/6,
923,97,11,139,610,2015/10/4,
924,97,84,179,90,2015/10/3,
925,97,55,34,470,2015/10/3,
926,97,97,72,650,2015/9/22,
927,97,18,431,950,2015/10/31,
928,97,133,10,680,2015/10/15,
929,97,253,15,730,2015/9/27,
930,97,18,46,690,2015/9/17,
931,97,38,33,580,2015/9/22,
932,98,72,155,920,2000/8/2,
933,98,45,157,100,2000/8/3,
934,98,251,48,880,2000/8/10,
935,98,75,111,150,2000/8/7,
936,98,87,127,570,2000/8/8,
937,98,140,116,870,2000/7/22,
938,98,234,128,1000,2000/7/15,
939,99,180,388,490,2009/11/12,
940,99,56,387,440,2009/11/20,
941,99,81,432,850,2009/12/1,
942,99,284,378,850,2009/11/22,
943,100,290,73,490,2002/7/9,
944,100,272,125,730,2002/7/28,
945,100,129,111,350,2002/6/14,
946,100,248,48,300,2002/7/19,
947,100,11,321,640,2002/7/21,
948,100,126,79,980,2002/7/12,
949,100,162,27,820,2002/6/13,
950,100,240,115,280,2002/7/2,
951,100,281,273,270,2002/7/5,
952,100,69,350,840,2002/6/17,
953,100,63,319,270,2002/7/4,
954,100,135,275,650,2002/6/18,
955,101,291,354,970,2014/9/8,
956,101,23,247,50,2014/8/26,
957,101,288,276,380,2014/8/21,
958,101,17,185,790,2014/9/27,
959,101,118,322,520,2014/9/12,
960,101,106,157,280,2014/9/18,
961,101,27,247,870,2014/9/20,
962,101,17,112,940,2014/9/6,
963,101,113,353,60,2014/9/4,
964,101,19,152,580,2014/9/11,
965,102,23,230,720,2019/6/15,
966,102,286,433,120,2019/7/4,
967,102,281,434,820,2019/6/19,
968,102,257,413,540,2019/7/7,
969,103,231,306,30,2013/5/16,
970,103,158,348,70,2013/4/26,
971,103,50,77,730,2013/6/15,
972,104,250,435,450,2016/10/17,
973,104,84,223,540,2016/11/19,
974,104,232,436,760,2016/11/8,
975,105,65,437,170,2018/9/28,
976,105,197,438,870,2018/8/16,
977,105,223,439,100,2018/8/8,
978,105,60,440,930,2018/8/8,
979,105,161,441,890,2018/9/10,
980,105,286,442,350,2018/10/5,
981,105,195,443,870,2018/9/25,
982,106,248,111,970,2018/8/17,
983,106,35,354,1000,2018/8/9,
984,106,125,50,30,2018/7/17,
985,107,217,17,750,2019/6/12,
986,107,165,38,510,2019/7/11,
987,107,82,366,990,2019/5/20,
988,108,265,137,30,2006/8/20,
989,108,197,164,980,2006/8/21,
990,108,45,358,10,2006/8/26,
991,108,172,144,870,2006/8/6,
992,108,14,199,590,2006/8/4,
993,108,259,364,880,2006/7/7,
994,108,59,33,930,2006/7/12,
995,108,14,64,10,2006/8/11,
996,108,184,198,90,2006/7/23,
997,109,147,239,860,2000/6/5,
998,109,35,272,160,2000/4/20,
999,109,98,360,910,2000/5/2,
1000,110,175,68,160,2020/8/21,
1001,110,45,277,930,2020/10/14,
1002,110,267,10,660,2020/8/21,
1003,110,17,71,40,2020/8/19,
1004,110,160,193,460,2020/9/17,
1005,110,277,444,800,2020/10/8,
1006,110,99,162,250,2020/8/18,
1007,111,137,125,320,2014/6/6,
1008,111,188,156,570,2014/6/16,
1009,111,6,317,860,2014/5/26,
1010,111,281,445,150,2014/5/1,
1011,111,292,50,370,2014/5/16,
1012,111,30,121,500,2014/5/10,
1013,111,136,117,60,2014/5/22,
1014,111,110,129,440,2014/5/27,
1015,111,158,117,340,2014/5/16,
1016,111,204,333,120,2014/4/28,
1017,111,38,25,260,2014/6/11,
1018,111,165,246,500,2014/5/5,
1019,111,41,263,810,2014/4/29,
1020,111,222,274,210,2014/6/19,
1021,111,177,264,510,2014/6/18,
1022,111,31,31,110,2014/6/16,
1023,111,36,81,400,2014/6/13,
1024,111,70,74,160,2014/5/12,
1025,111,178,26,930,2014/5/24,
1026,111,276,308,160,2014/5/25,
1027,111,213,149,940,2014/5/24,
1028,111,55,76,560,2014/5/2,
1029,111,206,154,940,2014/6/7,
1030,111,20,276,730,2014/5/9,
1031,111,102,276,370,2014/5/3,
1032,112,159,199,940,2009/2/15,
1033,112,293,446,180,2009/2/16,
1034,112,251,183,900,2009/2/13,
1035,112,281,192,140,2009/3/16,
1036,112,107,23,910,2009/3/3,
1037,112,252,281,750,2009/3/6,
1038,112,65,243,600,2009/1/28,
1039,112,11,281,880,2009/3/20,
1040,112,233,242,920,2009/3/14,
1041,112,10,64,730,2009/2/2,
1042,112,16,23,160,2009/2/8,
1043,112,14,422,750,2009/3/2,
1044,112,204,41,660,2009/1/27,
1045,112,114,447,860,2009/3/19,
1046,112,54,364,120,2009/3/15,
1047,112,167,142,360,2009/3/8,
1048,112,212,178,300,2009/3/6,
1049,112,222,6,640,2009/3/22,
1050,112,52,39,740,2009/2/5,
1051,112,266,359,200,2009/2/23,
1052,112,246,188,410,2009/1/27,
1053,112,180,65,580,2009/2/7,
1054,112,94,257,630,2009/1/31,
1055,112,43,327,670,2009/2/18,
1056,112,179,422,730,2009/3/16,
1057,112,13,423,860,2009/1/25,
1058,113,56,42,780,2015/8/16,
1059,113,244,422,150,2015/8/20,
1060,113,208,19,370,2015/7/21,
1061,113,75,33,680,2015/8/8,
1062,113,92,447,170,2015/8/17,
1063,113,257,444,780,2015/8/14,
1064,114,103,448,310,2003/8/22,
1065,114,159,449,280,2003/10/4,
1066,114,294,407,380,2003/8/28,
1067,114,259,450,890,2003/10/2,
1068,114,251,451,650,2003/9/3,
1069,114,6,285,680,2003/8/13,
1070,114,191,452,770,2003/9/29,
1071,114,44,453,530,2003/8/21,
1072,114,175,287,30,2003/8/12,
1073,114,11,297,760,2003/9/13,
1074,114,84,404,330,2003/8/21,
1075,114,115,407,520,2003/8/21,
1076,114,253,382,910,2003/9/22,
1077,114,87,385,480,2003/8/27,
1078,114,39,454,820,2003/9/7,
1079,114,7,402,20,2003/8/28,
1080,114,120,455,980,2003/9/18,
1081,114,285,449,320,2003/9/15,
1082,114,272,278,680,2003/8/25,
1083,114,95,293,990,2003/8/29,
1084,114,17,297,130,2003/9/25,
1085,114,224,382,360,2003/9/21,
1086,114,53,418,740,2003/9/3,
1087,114,239,387,180,2003/9/15,
1088,114,17,456,660,2003/9/29,
1089,114,132,425,300,2003/8/31,
1090,114,50,279,610,2003/9/27,
1091,114,100,291,570,2003/8/31,
1092,115,44,9,430,2000/9/17,
1093,115,148,146,450,2000/10/4,
1094,115,33,192,140,2000/10/11,
1095,115,119,193,160,2000/11/9,
1096,115,118,163,360,2000/10/16,
1097,115,173,359,750,2000/10/13,
1098,115,292,457,100,2000/9/24,
1099,115,30,458,90,2000/10/16,
1100,115,63,459,860,2000/10/3,
1101,115,257,188,200,2000/9/17,
1102,115,92,188,130,2000/10/4,
1103,116,34,150,900,2011/4/15,
1104,116,238,76,310,2011/3/30,
1105,116,49,115,840,2011/3/15,
1106,116,158,75,360,2011/3/23,
1107,116,285,107,510,2011/4/8,
1108,116,77,276,300,2011/4/3,
1109,116,121,49,970,2011/4/3,
1110,116,253,275,990,2011/3/25,
1111,117,1,345,340,2013/6/26,
1112,117,146,327,50,2013/7/1,
1113,117,245,421,80,2013/7/16,
1114,117,118,271,380,2013/6/21,
1115,117,162,37,230,2013/7/20,
1116,117,77,47,490,2013/7/21,
1117,117,9,72,500,2013/8/4,
1118,117,78,70,30,2013/7/1,
1119,117,44,460,620,2013/6/19,
1120,117,219,162,910,2013/7/25,
1121,117,263,161,830,2013/7/28,
1122,117,58,177,440,2013/7/7,
1123,117,48,12,580,2013/6/24,
1124,117,132,343,770,2013/7/27,
1125,117,32,160,630,2013/7/1,
1126,117,254,9,140,2013/6/28,
1127,118,65,200,390,2008/7/6,
1128,118,197,458,940,2008/8/16,
1129,118,37,67,380,2008/7/15,
1130,118,170,71,540,2008/8/2,
1131,119,37,148,580,2003/10/9,
1132,119,3,312,990,2003/10/13,
1133,119,1,311,720,2003/8/31,
1134,119,28,461,130,2003/9/9,
1135,119,288,151,530,2003/9/22,
1136,119,147,419,810,2003/10/9,
1137,119,113,350,460,2003/9/16,
1138,119,195,313,100,2003/9/11,
1139,119,254,26,950,2003/10/9,
1140,119,187,113,1000,2003/10/7,
1141,120,104,396,590,2016/7/28,
1142,120,23,268,400,2016/8/18,
1143,120,244,298,930,2016/8/22,
1144,120,60,402,150,2016/9/6,
1145,120,161,57,770,2016/8/17,
1146,120,258,462,550,2016/9/10,
1147,120,6,463,740,2016/9/6,
1148,120,295,369,460,2016/8/11,
1149,120,296,448,390,2016/9/15,
1150,120,216,464,470,2016/8/13,
1151,120,44,252,850,2016/7/23,
1152,120,289,465,70,2016/8/5,
1153,120,297,453,950,2016/7/23,
1154,120,286,407,560,2016/8/21,
1155,120,112,466,900,2016/8/27,
1156,120,229,303,760,2016/8/25,
1157,120,115,287,360,2016/8/28,
1158,120,241,425,70,2016/9/7,
1159,120,51,467,30,2016/7/28,
1160,120,198,296,150,2016/8/13,
1161,120,126,451,390,2016/8/8,
1162,120,169,296,240,2016/8/17,
1163,120,126,369,690,2016/7/25,
1164,120,249,388,210,2016/9/1,
1165,120,74,383,350,2016/8/3,
1166,120,31,427,610,2016/8/6,
1167,120,74,381,120,2016/7/21,
1168,120,31,468,1000,2016/8/8,
1169,120,28,285,250,2016/9/12,
1170,120,280,293,170,2016/9/10,
1171,120,13,469,350,2016/8/20,
1172,120,267,470,850,2016/8/20,
1173,120,142,384,250,2016/8/21,
1174,120,142,471,670,2016/8/6,
1175,120,35,456,900,2016/8/24,
1176,120,143,472,150,2016/9/3,
1177,120,182,467,960,2016/7/21,
1178,120,56,373,650,2016/8/29,
1179,120,138,371,830,2016/8/15,
1180,120,42,473,740,2016/7/22,
1181,120,27,451,920,2016/8/19,
1182,120,294,474,140,2016/9/15,
1183,120,298,251,70,2016/7/30,
1184,120,162,370,900,2016/9/12,
1185,120,231,475,920,2016/8/11,
1186,120,42,54,810,2016/8/19,
1187,120,106,374,540,2016/9/6,
1188,120,299,61,20,2016/9/9,
1189,120,193,474,700,2016/9/15,
1190,120,175,301,840,2016/9/1,
1191,120,193,371,350,2016/8/24,
1192,120,57,464,100,2016/8/7,
1193,120,114,432,790,2016/8/4,
1194,120,204,61,150,2016/8/8,
1195,120,171,476,420,2016/9/16,
1196,120,52,265,60,2016/8/19,
1197,120,205,477,750,2016/7/25,
1198,120,266,478,870,2016/9/8,
1199,120,177,479,600,2016/8/1,
1200,120,93,292,410,2016/9/7,
1201,120,135,395,110,2016/7/20,
1202,120,282,480,600,2016/7/30,
1203,120,130,288,80,2016/9/11,
1204,120,100,381,390,2016/8/25,
1205,121,134,254,310,2020/10/14,
1206,122,11,54,410,2004/3/30,
1207,122,204,480,920,2004/3/20,
1208,123,189,88,230,2007/8/9,
1209,123,146,359,370,2007/7/31,
1210,123,60,45,600,2007/7/5,
1211,123,31,281,140,2007/7/25,
1212,123,78,458,370,2007/8/11,
1213,123,69,277,80,2007/6/21,
1214,123,237,7,240,2007/7/19,
1215,123,11,40,810,2007/8/14,
1216,123,14,240,510,2007/6/28,
1217,123,254,139,90,2007/6/20,
1218,123,100,444,250,2007/7/15,
1219,123,100,242,40,2007/8/2,
1220,123,99,34,120,2007/7/16,
1221,124,75,368,760,2020/10/24,
1222,124,262,35,820,2020/10/31,
1223,124,38,459,570,2020/9/29,
1224,125,50,481,830,2010/4/28,
1225,125,221,417,400,2010/4/30,
1226,125,212,482,330,2010/6/16,
1227,125,194,389,720,2010/5/14,
1228,125,198,213,840,2010/6/10,
1229,125,56,483,930,2010/4/25,
1230,125,218,414,10,2010/6/18,
1231,125,260,484,300,2010/5/20,
1232,125,150,415,320,2010/5/10,
1233,125,28,485,610,2010/4/24,
1234,125,84,486,100,2010/4/26,
1235,125,300,482,910,2010/5/7,
1236,125,206,487,710,2010/6/6,
1237,125,247,173,440,2010/5/11,
1238,125,100,226,650,2010/5/30,
1239,125,18,391,90,2010/6/11,
1240,126,172,345,840,2020/8/7,
1241,126,35,358,730,2020/8/5,
1242,126,213,22,770,2020/8/18,
1243,126,84,361,970,2020/7/23,
1244,126,286,239,1000,2020/9/3,
1245,126,182,245,430,2020/8/7,
1246,127,39,488,730,2020/11/2,
1247,127,301,489,230,2020/11/15,
1248,127,7,135,190,2020/11/23,
1249,127,75,18,980,2020/10/1,
1250,127,22,36,260,2020/11/22,
1251,127,67,359,190,2020/10/15,
1252,127,97,179,220,2020/10/21,
1253,127,17,459,900,2020/10/15,
1254,127,277,361,920,2020/10/17,
1255,127,206,145,250,2020/10/18,
1256,127,277,197,180,2020/11/6,
1257,127,132,368,80,2020/10/17,
1258,127,125,240,400,2020/10/26,
1259,128,287,490,430,2016/2/10,
1260,128,133,491,730,2016/1/16,
1261,128,36,280,770,2016/1/22,
1262,129,209,329,210,2016/8/22,
1263,129,193,34,590,2016/7/24,
1264,129,49,180,540,2016/9/6,
1265,130,1,119,280,2002/3/29,
1266,130,250,332,60,2002/3/14,
1267,130,165,263,490,2002/3/30,
1268,130,259,82,750,2002/4/28,
1269,130,249,319,760,2002/4/29,
1270,130,195,351,10,2002/4/26,
1271,130,60,185,140,2002/3/22,
1272,130,76,355,520,2002/3/13,
1273,130,77,313,750,2002/5/6,
1274,130,178,123,580,2002/3/23,
1275,130,10,24,610,2002/4/24,
1276,130,272,322,250,2002/4/7,
1277,130,196,115,130,2002/5/8,
1278,130,25,131,740,2002/4/28,
1279,130,284,29,740,2002/4/14,
1280,130,13,112,760,2002/3/28,
1281,130,289,429,870,2002/3/13,
1282,130,176,309,170,2002/4/23,
1283,130,239,321,40,2002/4/30,
1284,130,115,129,160,2002/4/25,
1285,130,35,155,120,2002/3/31,
1286,130,113,323,960,2002/3/13,
1287,130,230,132,900,2002/3/20,
1288,131,155,120,840,2011/6/22,
1289,131,105,184,880,2011/7/14,
1290,131,162,49,450,2011/7/8,
1291,131,7,247,290,2011/8/3,
1292,131,93,246,560,2011/8/4,
1293,131,193,75,600,2011/6/29,
1294,131,302,153,810,2011/7/5,
1295,131,17,353,390,2011/8/2,
1296,131,300,334,820,2011/6/13,
1297,131,47,73,950,2011/7/12,
1298,131,224,32,30,2011/7/16,
1299,131,158,112,860,2011/7/13,
1300,131,99,354,130,2011/6/30,
1301,131,158,50,980,2011/7/21,
1302,131,254,49,80,2011/7/24,
1303,131,144,49,280,2011/8/3,
1304,131,134,313,130,2011/7/30,
1305,131,201,320,560,2011/6/23,
1306,132,219,26,990,2003/12/10,
1307,132,128,313,240,2003/11/29,
1308,132,232,354,280,2003/12/1,
1309,132,85,50,470,2003/12/17,
1310,132,261,330,810,2003/11/18,
1311,133,37,21,570,2004/9/10,
1312,133,28,358,1000,2004/9/7,
1313,133,243,142,700,2004/9/9,
1314,133,35,18,910,2004/10/30,
1315,133,53,240,670,2004/9/20,
1316,133,42,458,90,2004/10/13,
1317,133,246,13,250,2004/10/5,
1318,134,256,492,350,2016/5/8,
1319,134,218,493,300,2016/5/24,
1320,134,259,494,660,2016/6/10,
1321,134,292,495,690,2016/6/28,
1322,134,30,496,10,2016/6/4,
1323,134,92,497,860,2016/6/20,
1324,134,44,104,190,2016/5/24,
1325,134,225,498,960,2016/5/21,
1326,134,48,492,80,2016/6/21,
1327,134,230,499,430,2016/6/6,
1328,134,163,500,690,2016/5/18,
1329,134,51,501,450,2016/5/26,
1330,134,186,502,10,2016/5/13,
1331,134,212,95,240,2016/6/19,
1332,134,301,503,270,2016/5/10,
1333,134,148,504,210,2016/6/22,
1334,134,7,505,780,2016/7/3,
1335,134,249,506,610,2016/6/1,
1336,134,121,99,970,2016/5/19,
1337,134,90,95,120,2016/7/1,
1338,134,303,105,110,2016/6/10,
1339,134,90,507,870,2016/6/20,
1340,134,28,104,300,2016/6/4,
1341,134,13,508,270,2016/5/29,
1342,134,143,509,770,2016/5/9,
1343,134,63,510,890,2016/7/5,
1344,134,137,502,960,2016/6/23,
1345,134,159,511,510,2016/5/16,
1346,134,56,512,260,2016/6/24,
1347,134,281,513,840,2016/5/12,
1348,134,162,105,740,2016/6/25,
1349,134,240,514,350,2016/6/6,
1350,134,190,515,300,2016/5/19,
1351,134,299,101,1000,2016/6/23,
1352,134,193,501,400,2016/5/17,
1353,134,263,509,850,2016/6/10,
1354,134,16,516,890,2016/6/22,
1355,134,304,517,290,2016/7/4,
1356,134,99,518,650,2016/6/30,
1357,134,253,508,160,2016/6/6,
1358,134,305,519,540,2016/5/25,
1359,134,120,95,860,2016/7/2,
1360,134,36,520,60,2016/5/14,
1361,134,5,521,90,2016/6/18,
1362,134,46,522,130,2016/5/20,
1363,134,62,89,20,2016/6/3,
1364,134,50,523,110,2016/6/19,
1365,134,257,524,680,2016/6/14,
1366,134,18,89,980,2016/5/22,
1367,134,257,499,340,2016/5/16,
1368,135,272,525,40,2008/1/11,
1369,135,179,213,560,2008/1/28,
1370,135,105,235,270,2008/1/31,
1371,135,185,526,340,2008/1/21,
1372,136,159,66,450,2020/7/25,
1373,136,251,527,670,2020/8/5,
1374,136,8,341,450,2020/8/18,
1375,136,185,446,750,2020/9/13,
1376,136,110,197,480,2020/8/5,
1377,136,252,363,210,2020/8/11,
1378,136,37,281,510,2020/8/29,
1379,136,225,188,890,2020/7/25,
1380,136,84,256,420,2020/9/6,
1381,136,220,360,140,2020/8/20,
1382,136,113,191,520,2020/7/29,
1383,136,152,7,440,2020/8/13,
1384,136,144,176,480,2020/9/10,
1385,136,275,165,30,2020/8/22,
1386,136,160,528,930,2020/8/13,
1387,136,7,36,890,2020/8/22,
1388,136,74,529,40,2020/8/22,
1389,136,271,142,390,2020/7/17,
1390,136,196,14,520,2020/7/19,
1391,136,46,198,520,2020/9/9,
1392,136,55,530,220,2020/8/7,
1393,136,203,327,100,2020/9/12,
1394,136,153,176,870,2020/9/3,
1395,136,132,340,50,2020/9/3,
1396,136,18,178,840,2020/7/17,
1397,136,189,5,60,2020/8/18,
1398,137,51,530,830,2019/1/11,
1399,137,222,531,900,2019/3/8,
1400,137,281,360,60,2019/1/29,
1401,137,70,65,910,2019/2/16,
1402,137,306,143,150,2019/1/9,
1403,137,136,35,310,2019/1/31,
1404,137,237,40,130,2019/1/30,
1405,137,284,244,870,2019/2/15,
1406,137,4,339,590,2019/2/2,
1407,137,46,358,780,2019/1/31,
1408,137,55,424,540,2019/1/24,
1409,137,48,70,330,2019/2/9,
1410,137,58,423,650,2019/1/27,
1411,137,241,457,990,2019/2/25,
1412,137,221,341,340,2019/2/9,
1413,137,234,136,890,2019/2/6,
1414,137,50,358,750,2019/3/3,
1415,138,23,355,870,2004/2/10,
1416,138,256,309,40,2004/3/4,
1417,138,60,74,860,2004/1/31,
1418,138,20,84,300,2004/1/31,
1419,139,155,332,530,2013/2/4,
1420,139,284,336,330,2013/2/5,
1421,139,175,132,350,2013/1/21,
1422,139,27,133,630,2013/1/4,
1423,139,218,276,480,2013/1/18,
1424,139,48,317,190,2013/1/10,
1425,139,162,82,50,2013/1/8,
1426,139,307,247,260,2013/2/19,
1427,139,36,347,190,2013/1/17,
1428,139,60,461,360,2013/2/19,
1429,139,166,152,710,2013/1/29,
1430,140,204,48,840,2015/1/7,
1431,141,270,133,460,2007/4/26,
1432,141,159,151,300,2007/4/24,
1433,141,118,347,740,2007/5/16,
1434,141,110,273,570,2007/5/10,
1435,141,191,185,450,2007/6/11,
1436,141,284,123,990,2007/5/31,
1437,141,65,311,220,2007/6/8,
1438,141,175,307,300,2007/5/13,
1439,141,4,28,250,2007/6/14,
1440,141,46,157,760,2007/5/11,
1441,141,213,131,140,2007/4/19,
1442,141,267,347,210,2007/5/19,
1443,141,308,532,510,2007/5/18,
1444,141,253,129,500,2007/5/12,
1445,142,165,533,490,2020/7/8,
1446,142,117,62,680,2020/6/8,
1447,142,48,402,850,2020/7/15,
1448,142,278,385,790,2020/7/23,
1449,142,133,394,980,2020/6/11,
1450,142,252,290,940,2020/6/10,
1451,143,253,472,490,2008/1/14,
1452,143,58,385,710,2008/1/13,
1453,143,300,373,110,2008/1/7,
1454,143,35,400,1000,2007/12/8,
1455,143,185,374,280,2007/11/19,
1456,144,2,188,410,2014/2/4,
1457,144,165,34,960,2014/1/11,
1458,144,193,138,700,2014/1/23,
1459,144,21,42,220,2014/1/23,
1460,144,231,489,140,2014/2/17,
1461,144,128,143,320,2013/12/31,
1462,144,92,240,570,2014/1/6,
1463,145,10,262,620,2004/11/26,
1464,145,270,333,810,2004/11/20,
1465,145,189,336,770,2004/11/14,
1466,145,226,334,180,2004/11/17,
1467,145,97,118,710,2004/11/7,
1468,145,92,264,60,2004/10/28,
1469,145,140,445,920,2004/10/15,
1470,146,175,71,210,2001/9/19,
1471,146,28,341,210,2001/8/30,
1472,146,194,72,330,2001/8/17,
1473,146,45,270,580,2001/9/30,
1474,146,83,46,410,2001/8/20,
1475,146,224,193,280,2001/10/1,
1476,146,205,199,600,2001/8/11,
1477,146,247,5,940,2001/9/3,
1478,146,35,459,970,2001/9/28,
1479,146,18,239,340,2001/10/1,
1480,147,66,453,540,2001/5/30,
1481,147,309,283,120,2001/7/12,
1482,147,251,286,620,2001/5/30,
1483,147,121,295,670,2001/7/19,
1484,147,292,474,1000,2001/6/11,
1485,147,75,533,740,2001/7/18,
1486,147,173,299,490,2001/7/2,
1487,147,310,372,960,2001/7/10,
1488,147,181,480,650,2001/7/25,
1489,147,110,394,190,2001/6/25,
1490,147,79,57,940,2001/7/6,
1491,147,68,490,840,2001/6/22,
1492,147,4,475,140,2001/7/4,
1493,147,14,534,630,2001/6/16,
1494,147,115,266,490,2001/6/17,
1495,147,19,54,710,2001/6/27,
1496,148,180,41,830,2017/5/8,
1497,148,51,191,340,2017/3/21,
1498,148,56,179,390,2017/4/14,
1499,148,186,183,520,2017/4/18,
1500,148,130,343,680,2017/3/26,
1501,148,245,193,610,2017/3/28,
1502,148,82,535,130,2017/5/4,
1503,148,60,528,900,2017/3/29,
1504,148,86,11,280,2017/4/18,
1505,148,277,175,580,2017/4/2,
1506,148,125,45,340,2017/4/12,
1507,149,102,333,560,2014/5/13,
1508,149,67,308,950,2014/5/15,
1509,149,21,81,130,2014/5/20,
